#"Don't put as such on the web, please use as private communication only!:"
#authors of this compilation:
#  "G. Lindstroem, IInd Inst. Exp. Phys., Univ. of Hamburg, Germany"
#last update: 30-April-99
#  "A. Vasilescu, Appl. Nucl. Phys. Dpt., INPE Bucharest, Romania"
#
# E_n [MeV]       D/(95MeVmb)
  1.415E+03	  5.5571E-01
  1.405E+03	  5.5630E-01
  1.395E+03	  5.5690E-01
  1.385E+03	  5.5750E-01
  1.375E+03	  5.5810E-01
  1.365E+03	  5.5870E-01
  1.355E+03	  5.5930E-01
  1.345E+03	  5.6001E-01
  1.335E+03	  5.6071E-01
  1.325E+03	  5.6142E-01
  1.315E+03	  5.6213E-01
  1.305E+03	  5.6284E-01
  1.295E+03	  5.6355E-01
  1.285E+03	  5.6427E-01
  1.275E+03	  5.6498E-01
  1.265E+03	  5.6546E-01
  1.255E+03	  5.6579E-01
  1.245E+03	  5.6612E-01
  1.235E+03	  5.6645E-01
  1.225E+03	  5.6678E-01
  1.215E+03	  5.6711E-01
  1.205E+03	  5.6744E-01
  1.195E+03	  5.6777E-01
  1.185E+03	  5.6811E-01
  1.175E+03	  5.6844E-01
  1.165E+03	  5.6876E-01
  1.155E+03	  5.6909E-01
  1.145E+03	  5.6942E-01
  1.135E+03	  5.6975E-01
  1.125E+03	  5.7009E-01
  1.115E+03	  5.7042E-01
  1.105E+03	  5.7075E-01
  1.095E+03	  5.7109E-01
  1.085E+03	  5.7161E-01
  1.075E+03	  5.7221E-01
  1.065E+03	  5.7282E-01
  1.055E+03	  5.7342E-01
  1.045E+03	  5.7414E-01
  1.035E+03	  5.7520E-01
  1.025E+03	  5.7626E-01
  1.015E+03	  5.7732E-01
  1.005E+03	  5.7838E-01
  9.950E+02	  5.7928E-01
  9.850E+02	  5.8015E-01
  9.750E+02	  5.8102E-01
  9.650E+02	  5.8189E-01
  9.550E+02	  5.8277E-01
  9.450E+02	  5.8364E-01
  9.350E+02	  5.8452E-01
  9.250E+02	  5.8540E-01
  9.150E+02	  5.8630E-01
  9.050E+02	  5.8727E-01
  8.950E+02	  5.8825E-01
  8.850E+02	  5.8923E-01
  8.750E+02	  5.9021E-01
  8.650E+02	  5.9120E-01
  8.550E+02	  5.9218E-01
  8.450E+02	  5.9317E-01
