VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2017-07-27 12:05:56.599000,1.369146987683000E-04
2017-07-27 12:10:56.586000,1.245528656737000E-04
2017-07-27 12:15:56.572000,1.316112013201000E-04
2017-07-27 12:20:56.559000,1.100775205501000E-04
2017-07-27 12:25:56.546000,1.351595604095000E-04
2017-07-27 12:30:56.532000,9.536233223279000E-05
2017-07-27 12:35:56.519000,1.395793166846000E-04
2017-07-27 12:40:56.505000,1.154202262874000E-04
2017-07-27 12:45:56.492000,1.016538699243000E-04
2017-07-27 12:50:56.478000,9.255631577074000E-05
2017-07-27 12:55:56.465000,9.563028127292000E-05
2017-07-27 13:00:56.452000,1.467118244252000E-04
2017-07-27 13:05:56.438000,1.236290860220000E-04
2017-07-27 13:10:56.425000,1.213144608040000E-04
2017-07-27 13:15:56.411000,1.130895036910000E-04
2017-07-27 13:20:56.398000,1.216189466527000E-04
2017-07-27 13:25:56.385000,1.050922603609000E-04
2017-07-27 13:30:56.371000,1.429169556760000E-04
2017-07-27 13:35:56.358000,1.691582866558000E-04
2017-07-27 13:40:56.344000,1.216082950194000E-04
2017-07-27 13:45:56.331000,1.167390399458000E-04
2017-07-27 13:50:56.318000,9.021354593508001E-05
2017-07-27 13:55:56.304000,1.089394664204000E-04
2017-07-27 14:00:56.291000,1.346917649966000E-04
2017-07-27 14:05:56.277000,9.008875475841000E-05
2017-07-27 14:10:56.264000,1.440832844421000E-04
2017-07-27 14:15:56.250000,1.339434871689000E-04
2017-07-27 14:20:56.237000,1.045993242105000E-04
2017-07-27 14:25:56.224000,1.189924963946000E-04
2017-07-27 14:30:56.210000,1.059626728264000E-04
2017-07-27 14:35:56.197000,1.479483375547000E-04
2017-07-27 14:40:56.183000,8.658944469773000E-05
2017-07-27 14:45:56.170000,8.416600725323999E-05
2017-07-27 14:50:56.156000,1.352771070228000E-04
2017-07-27 14:55:56.143000,1.208592504718000E-04
2017-07-27 15:00:56.130000,1.290213613786000E-04
2017-07-27 15:05:56.116000,8.244687590301000E-05
2017-07-27 15:10:56.103000,1.209330388382000E-04
2017-07-27 15:15:56.089000,1.149724614506000E-04
2017-07-27 15:20:56.076000,1.358111487608000E-04
2017-07-27 15:25:56.063000,9.375913421625001E-05
2017-07-27 15:30:56.049000,1.048487311878000E-04
2017-07-27 15:35:56.036000,1.304976049235000E-04
2017-07-27 15:40:56.022000,9.777025503778001E-05
2017-07-27 15:45:56.009000,1.736167578224000E-04
2017-07-27 15:50:55.996000,1.334787401260000E-04
2017-07-27 15:55:55.982000,1.536180085950000E-04
2017-07-27 16:00:55.969000,1.124764359741000E-04
2017-07-27 16:05:55.955000,1.427081956288000E-04
2017-07-27 16:10:55.942000,1.231028478470000E-04
2017-07-27 16:15:55.928000,1.400790729690000E-04
2017-07-27 16:20:55.915000,1.107889076556000E-04
2017-07-27 16:25:55.902000,1.274907035787000E-04
2017-07-27 16:30:55.888000,1.299132431371000E-04
2017-07-27 16:35:55.875000,1.338860980851000E-04
2017-07-27 16:40:55.861000,1.040648765681000E-04
2017-07-27 16:45:55.848000,9.375371160363001E-05
2017-07-27 16:50:55.835000,1.390340960650000E-04
2017-07-27 16:55:55.821000,1.484814663878000E-04
2017-07-27 17:00:55.808000,1.198076085371000E-04
2017-07-27 17:05:55.794000,1.457485287036000E-04
2017-07-27 17:10:55.781000,1.547530676324000E-04
2017-07-27 17:15:55.767000,1.216581910652000E-04
2017-07-27 17:20:55.754000,1.154043471801000E-04
2017-07-27 17:25:55.741000,1.245577727473000E-04
2017-07-27 17:30:55.727000,1.484787935261000E-04
2017-07-27 17:35:55.714000,9.682971479641000E-05
2017-07-27 17:40:55.700000,1.270153436277000E-04
2017-07-27 17:45:55.687000,1.044124492182000E-04
2017-07-27 17:50:55.674000,1.442112234970000E-04
2017-07-27 17:55:55.660000,1.004580321736000E-04
2017-07-27 18:00:55.647000,8.335284035165000E-05
2017-07-27 18:05:55.633000,1.262607383510000E-04
2017-07-27 18:10:55.620000,1.295495565018000E-04
2017-07-27 18:15:55.607000,1.024831254299000E-04
2017-07-27 18:20:55.593000,1.365209004200000E-04
2017-07-27 18:25:55.580000,1.312768510763000E-04
2017-07-27 18:30:55.566000,1.257452169427000E-04
2017-07-27 18:35:55.553000,1.511526949816000E-04
2017-07-27 18:40:55.540000,1.687403464176000E-04
2017-07-27 18:45:55.526000,1.279035229803000E-04
2017-07-27 18:50:55.513000,1.373984956845000E-04
2017-07-27 18:55:55.499000,1.302608595514000E-04
2017-07-27 19:00:55.486000,1.086968536616000E-04
2017-07-27 19:05:55.473000,1.313258210260000E-04
2017-07-27 19:10:55.459000,1.473278984504000E-04
2017-07-27 19:15:55.446000,1.183670969379000E-04
2017-07-27 19:20:55.432000,1.167043805006000E-04
2017-07-27 19:25:55.419000,1.054061946097000E-04
2017-07-27 19:30:55.405000,1.480473480765000E-04
2017-07-27 19:35:55.392000,1.387698585445000E-04
2017-07-27 19:40:55.379000,1.012270136412000E-04
2017-07-27 19:45:55.365000,1.453260595683000E-04
2017-07-27 19:50:55.352000,1.130570176822000E-04
2017-07-27 19:55:55.338000,1.463457686736000E-04
2017-07-27 20:00:55.325000,1.190065013493000E-04
2017-07-27 20:05:55.311000,1.499555874626000E-04
2017-07-27 20:10:55.298000,1.119335873190000E-04
2017-07-27 20:15:55.285000,1.461142694681000E-04
2017-07-27 20:20:55.271000,1.030942423515000E-04
VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_stat
DataType: NUMERIC
Unit: -
Length: 1
Description: Statistical sigma of Q_ghost_tot

Timestamp (UTC_TIME),Value
2017-07-27 11:10:56.742000,1.262208819769000E-04
2017-07-27 11:15:56.730000,3.974373030890000E-05
2017-07-27 11:20:56.717000,2.829384931074000E-05
2017-07-27 11:25:56.704000,2.281311432108000E-05
