-217197.00 	4.21E+11	2.02E+11	1.43E+09	1.79E+09	1.55E+12
-217166.00 	4.19E+11	2.02E+11	1.43E+09	1.79E+09	1.54E+12
-217134.00 	4.16E+11	2.02E+11	1.43E+09	1.79E+09	1.54E+12
-217102.00 	4.14E+11	2.02E+11	1.43E+09	1.79E+09	1.54E+12
-217070.00 	4.12E+11	2.02E+11	1.43E+09	1.79E+09	1.53E+12
-217039.00 	4.10E+11	2.02E+11	1.43E+09	1.79E+09	1.53E+12
-217007.00 	4.08E+11	2.02E+11	1.43E+09	1.79E+09	1.53E+12
-216975.00 	4.06E+11	2.02E+11	1.43E+09	1.79E+09	1.53E+12
-216944.00 	4.04E+11	2.02E+11	1.43E+09	1.79E+09	1.52E+12
-216912.00 	4.02E+11	2.01E+11	1.43E+09	1.79E+09	1.52E+12
-216880.00 	4.00E+11	2.01E+11	1.43E+09	1.79E+09	1.52E+12
-216849.00 	3.98E+11	2.01E+11	1.43E+09	1.79E+09	1.52E+12
-216817.00 	3.96E+11	2.01E+11	1.43E+09	1.79E+09	1.52E+12
-216785.00 	3.94E+11	2.01E+11	1.43E+09	1.79E+09	1.51E+12
-216753.00 	3.93E+11	2.01E+11	1.43E+09	1.79E+09	1.51E+12
-216722.00 	3.91E+11	2.01E+11	1.43E+09	1.79E+09	1.51E+12
-216690.00 	3.89E+11	2.01E+11	1.43E+09	1.79E+09	1.51E+12
-216658.00 	3.87E+11	2.01E+11	1.43E+09	1.79E+09	1.50E+12
-216627.00 	3.86E+11	2.01E+11	1.43E+09	1.79E+09	1.50E+12
-216595.00 	3.84E+11	2.01E+11	1.43E+09	1.79E+09	1.50E+12
-216563.00 	3.83E+11	2.01E+11	1.43E+09	1.79E+09	1.50E+12
-216532.00 	3.81E+11	2.01E+11	1.43E+09	1.79E+09	1.50E+12
-216500.00 	3.80E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216468.00 	3.78E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216436.00 	3.77E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216436.00 	3.77E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216405.00 	3.75E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216373.00 	3.74E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216341.00 	3.73E+11	2.00E+11	1.43E+09	1.79E+09	1.49E+12
-216310.00 	3.71E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216278.00 	3.70E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216246.00 	3.69E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216215.00 	3.68E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216183.00 	3.67E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216151.00 	3.65E+11	2.00E+11	1.43E+09	1.79E+09	1.48E+12
-216120.00 	3.64E+11	2.00E+11	1.43E+09	1.79E+09	1.47E+12
-216088.00 	3.63E+11	2.00E+11	1.43E+09	1.79E+09	1.47E+12
