Lm1820zrb    1.8200000    0.8000000         0.5      0.       0.      0.      0.     2.      1.        0.       0.      -3126
Ka1820plu    1.8160000    0.2760000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.      20315
Ka1820min    1.8160000    0.2760000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.      20325
Ka1820zer    1.8160000    0.2760000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.     -20325
Ka1820zrb    1.8160000    0.2760000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -20315
Lm1810zer    1.8100000    0.1500000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      53122
Lm1810zrb    1.8100000    0.1500000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -53122
pi1800plu    1.8010000    0.2100000         0.0      1.       1.      1.      0.     1.      0.        0.       0.     200111
pi1800min    1.8010000    0.2100000         0.0      1.      -1.      1.      0.     1.      0.        0.       0.    -200111
pi1800zer    1.8010000    0.2100000         0.0      1.       0.      1.      0.     1.      0.        0.       0.     200211
Lm1800zer    1.8000000    0.3000000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      43122
Lm1800zrb    1.8000000    0.3000000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -43122
Ka1780zer    1.7760000    0.1590000         3.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        317
Ka1780zrb    1.7760000    0.1590000         3.0      0.5      0.5     0.      1.     1.      0.        0.       0.        327
Ka1780plu    1.7760000    0.1590000         3.0      0.5      0.5     1.      0.     0.      1.        0.       0.       -317
Ka1780min    1.7760000    0.1590000         3.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -327
Sg1775plu    1.7750000    0.1200000         2.5      1.       1.      2.      1.     0.      0.        0.       0.       3116
Sg1775min    1.7750000    0.1200000         2.5      1.      -1.      2.      1.     0.      0.        0.       0.       3216
Sg1775zer    1.7750000    0.1200000         2.5      1.       0.      2.      1.     0.      0.        0.       0.       3226
Sg1775plb    1.7750000    0.1200000         2.5      1.      -1.      0.      0.     2.      1.        0.       0.      -3116
Sg1775mnb    1.7750000    0.1200000         2.5      1.       1.      0.      0.     2.      1.        0.       0.      -3216
Sg1775zrb    1.7750000    0.1200000         2.5      1.       0.      0.      0.     2.      1.        0.       0.      -3226
Sg1750plu    1.7500000    0.0900000         0.5      1.       1.      2.      1.     0.      0.        0.       0.       8116
Sg1750zer    1.7500000    0.0900000         0.5      1.       0.      2.      1.     0.      0.        0.       0.       8117
Sg1750min    1.7500000    0.0900000         0.5      1.      -1.      2.      1.     0.      0.        0.       0.       8118
Sg1750plb    1.7500000    0.0900000         0.5      1.      -1.      0.      0.     2.      1.        0.       0.      -8116
