1
15488
23807
4111	2596	33	42	253	9	30	8	0	15	0	
4112	3051	38	47	254	10	30	31	1	16	1	
4113	3049	38	45	254	9	30	30	1	17	1	
4114	3050	38	46	254	8	30	29	1	18	1	
4115	3048	38	44	254	7	30	28	1	19	1	
4116	2959	37	47	254	6	30	27	1	20	1	
4117	2956	37	44	254	5	30	26	1	21	1	
4118	2958	37	46	254	4	30	25	1	22	1	
4119	2957	37	45	254	3	30	24	1	23	1	
4120	2775	35	43	253	17	30	16	0	24	1	
4121	2777	35	45	253	18	30	17	0	25	1	
4122	2776	35	44	253	19	30	18	0	26	1	
4123	2778	35	46	253	20	30	19	0	27	1	
4124	2865	36	43	253	21	30	20	0	28	1	
4125	2867	36	45	254	0	30	21	1	29	1	
4126	2866	36	44	254	1	30	22	1	30	1	
4127	2868	36	46	254	2	30	23	1	31	1	
4128	3142	39	46	254	12	30	32	1	32	2	
4129	3140	39	44	254	13	30	33	1	33	2	
4130	3143	39	47	254	14	30	34	1	34	2	
4131	3141	39	45	254	15	30	35	1	35	2	
4132	3235	40	47	254	16	30	36	1	36	2	
4133	3233	40	45	254	17	30	37	1	37	2	
4134	3236	40	48	254	18	30	38	1	38	2	
4135	3234	40	46	254	19	30	39	1	39	2	
4136	3421	42	45	255	5	30	47	2	40	2	
4137	3424	42	48	255	4	30	46	2	41	2	
4138	3327	41	45	255	3	30	45	2	42	2	
4139	3423	42	47	255	2	30	44	2	43	2	
4140	3422	42	46	255	1	30	43	2	44	2	
4141	3330	41	48	254	22	30	42	1	45	2	
4142	3328	41	46	254	21	30	41	1	46	2	
4143	3329	41	47	254	20	30	40	1	47	2	
4144	3806	46	48	255	21	30	63	2	48	3	
4145	3808	46	50	255	20	30	62	2	49	3	
4146	3805	46	47	255	19	30	61	2	50	3	
4147	3807	46	49	255	18	30	60	2	51	3	
4148	3709	45	47	255	17	30	59	2	52	3	
4149	3711	45	49	255	16	30	58	2	53	3	
4150	3708	45	46	255	15	30	57	2	54	3	
4151	3710	45	48	255	14	30	56	2	55	3	
4152	3518	43	48	255	6	30	48	2	56	3	
4153	3517	43	47	255	7	30	49	2	57	3	
4154	3519	43	49	255	8	30	50	2	58	3	
4155	3516	43	46	255	9	30	51	2	59	3	
4156	3614	44	48	255	10	30	52	2	60	3	
4157	3612	44	46	255	11	30	53	2	61	3	
4158	3615	44	49	255	12	30	54	2	62	3	
4159	3613	44	47	255	13	30	55	2	63	3	
4160	3904	47	48	256	1	30	64	3	64	4	
4161	3905	47	49	256	2	30	65	3	65	4	
4162	3903	47	47	256	3	30	66	3	66	4	
4163	3906	47	50	256	4	30	67	3	67	4	
4164	4002	48	48	256	5	30	68	3	68	4	
4165	4003	48	49	256	6	30	69	3	69	4	
4166	4001	48	47	256	7	30	70	3	70	4	
4167	4004	48	50	256	8	30	71	3	71	4	
4168	4203	50	51	256	16	30	79	3	72	4	
4169	4201	50	49	256	15	30	78	3	73	4	
4170	4202	50	50	256	14	30	77	3	74	4	
4171	4200	50	48	256	13	30	76	3	75	4	
4172	4103	49	51	256	12	30	75	3	76	4	
4173	4101	49	49	256	11	30	74	3	77	4	
4174	4102	49	50	256	10	30	73	3	78	4	
4175	4100	49	48	256	9	30	72	3	79	4	
4176	4608	54	52	257	10	30	95	4	80	5	
4177	4606	54	50	257	9	30	94	4	81	5	
4178	4607	54	51	257	8	30	93	4	82	5	
4179	4605	54	49	257	7	30	92	4	83	5	
4180	4506	53	52	257	6	30	91	4	84	5	
4181	4503	53	49	257	5	30	90	4	85	5	
4182	4505	53	51	257	4	30	89	4	86	5	
4183	4504	53	50	257	3	30	88	4	87	5	
4184	4300	51	48	256	17	30	80	3	88	5	
4185	4302	51	50	256	18	30	81	3	89	5	
4186	4301	51	49	256	19	30	82	3	90	5	
4187	4303	51	51	256	20	30	83	3	91	5	
4188	4401	52	49	256	21	30	84	3	92	5	
4189	4403	52	51	257	0	30	85	4	93	5	
4190	4402	52	50	257	1	30	86	4	94	5	
4191	4404	52	52	257	2	30	87	4	95	5	
4192	4710	55	52	257	12	30	96	4	96	6	
4193	4708	55	50	257	13	30	97	4	97	6	
4194	4711	55	53	257	14	30	98	4	98	6	
4195	4709	55	51	257	15	30	99	4	99	6	
4196	4814	56	52	257	16	30	100	4	100	6	
4197	4812	56	50	257	17	30	101	4	101	6	
4198	4815	56	53	257	18	30	102	4	102	6	
4199	4813	56	51	257	19	30	103	4	103	6	
4200	5021	58	51	258	5	30	111	5	104	6	
4201	5024	58	54	258	4	30	110	5	105	6	
4202	4916	57	50	258	3	30	109	5	106	6	
4203	5023	58	53	258	2	30	108	5	107	6	
4204	5022	58	52	258	1	30	107	5	108	6	
4205	4919	57	53	257	22	30	106	4	109	6	
4206	4917	57	51	257	21	30	105	4	110	6	
4207	4918	57	52	257	20	30	104	4	111	6	
4208	5449	62	53	258	21	30	127	5	112	7	
4209	5451	62	55	258	20	30	126	5	113	7	
4210	5448	62	52	258	19	30	125	5	114	7	
4211	5450	62	54	258	18	30	124	5	115	7	
4212	5341	61	53	258	17	30	123	5	116	7	
4213	5343	61	55	258	16	30	122	5	117	7	
4214	5340	61	52	258	15	30	121	5	118	7	
4215	5342	61	54	258	14	30	120	5	119	7	
4216	5129	59	53	258	6	30	112	5	120	7	
4217	5128	59	52	258	7	30	113	5	121	7	
4218	5130	59	54	258	8	30	114	5	122	7	
4219	5127	59	51	258	9	30	115	5	123	7	
4220	5235	60	53	258	10	30	116	5	124	7	
4221	5233	60	51	258	11	30	117	5	125	7	
4222	5236	60	54	258	12	30	118	5	126	7	
4223	5234	60	52	258	13	30	119	5	127	7	
4224	2418	31	40	192	1	29	0	0	0	0	
4225	2417	31	39	192	2	29	1	0	1	0	
4226	2419	31	41	192	3	29	2	0	2	0	
4227	2416	31	38	192	4	29	3	0	3	0	
4228	2506	32	40	192	5	29	4	0	4	0	
4229	2505	32	39	192	6	29	5	0	5	0	
4230	2507	32	41	192	7	29	6	0	6	0	
4231	2504	32	38	192	8	29	7	0	7	0	
4232	2681	34	39	192	16	29	15	0	8	0	
4233	2684	34	42	192	15	29	14	0	9	0	
4234	2682	34	40	192	14	29	13	0	10	0	
4235	2683	34	41	192	13	29	12	0	11	0	
4236	2592	33	38	192	12	29	11	0	12	0	
4237	2595	33	41	192	11	29	10	0	13	0	
4238	2593	33	39	192	10	29	9	0	14	0	
4239	2594	33	40	192	9	29	8	0	15	0	
4240	3044	38	40	204	10	29	31	1	16	1	
4241	3047	38	43	204	9	29	30	1	17	1	
4242	3045	38	41	204	8	29	29	1	18	1	
4243	3046	38	42	204	7	29	28	1	19	1	
4244	2952	37	40	204	6	29	27	1	20	1	
4245	2955	37	43	204	5	29	26	1	21	1	
4246	2953	37	41	204	4	29	25	1	22	1	
4247	2954	37	42	204	3	29	24	1	23	1	
4248	2773	35	41	192	17	29	16	0	24	1	
4249	2772	35	40	192	18	29	17	0	25	1	
4250	2774	35	42	192	19	29	18	0	26	1	
4251	2771	35	39	192	20	29	19	0	27	1	
4252	2864	36	42	192	21	29	20	0	28	1	
4253	2862	36	40	204	0	29	21	1	29	1	
4254	2863	36	41	204	1	29	22	1	30	1	
4255	2861	36	39	204	2	29	23	1	31	1	
4256	3137	39	41	204	12	29	32	1	32	2	
4257	3138	39	42	204	13	29	33	1	33	2	
4258	3136	39	40	204	14	29	34	1	34	2	
4259	3139	39	43	204	15	29	35	1	35	2	
4260	3230	40	42	204	16	29	36	1	36	2	
4261	3231	40	43	204	17	29	37	1	37	2	
4262	3229	40	41	204	18	29	38	1	38	2	
4263	3232	40	44	204	19	29	39	1	39	2	
4264	3420	42	44	216	5	29	47	2	40	2	
4265	3417	42	41	216	4	29	46	2	41	2	
4266	3419	42	43	216	3	29	45	2	42	2	
4267	3418	42	42	216	2	29	44	2	43	2	
4268	3326	41	44	216	1	29	43	2	44	2	
4269	3323	41	41	204	22	29	42	1	45	2	
4270	3325	41	43	204	21	29	41	1	46	2	
4271	3324	41	42	204	20	29	40	1	47	2	
4272	3804	46	46	216	21	29	63	2	48	3	
4273	3801	46	43	216	20	29	62	2	49	3	
4274	3803	46	45	216	19	29	61	2	50	3	
4275	3802	46	44	216	18	29	60	2	51	3	
4276	3707	45	45	216	17	29	59	2	52	3	
4277	3704	45	42	216	16	29	58	2	53	3	
4278	3706	45	44	216	15	29	57	2	54	3	
4279	3705	45	43	216	14	29	56	2	55	3	
4280	3513	43	43	216	6	29	48	2	56	3	
4281	3514	43	44	216	7	29	49	2	57	3	
4282	3512	43	42	216	8	29	50	2	58	3	
4283	3515	43	45	216	9	29	51	2	59	3	
4284	3609	44	43	216	10	29	52	2	60	3	
4285	3610	44	44	216	11	29	53	2	61	3	
4286	3608	44	42	216	12	29	54	2	62	3	
4287	3611	44	45	216	13	29	55	2	63	3	
4288	3901	47	45	228	1	29	64	3	64	4	
4289	3900	47	44	228	2	29	65	3	65	4	
4290	3902	47	46	228	3	29	66	3	66	4	
4291	3899	47	43	228	4	29	67	3	67	4	
4292	3999	48	45	228	5	29	68	3	68	4	
4293	3998	48	44	228	6	29	69	3	69	4	
4294	4000	48	46	228	7	29	70	3	70	4	
4295	3997	48	43	228	8	29	71	3	71	4	
4296	4196	50	44	228	16	29	79	3	72	4	
4297	4199	50	47	228	15	29	78	3	73	4	
4298	4197	50	45	228	14	29	77	3	74	4	
4299	4198	50	46	228	13	29	76	3	75	4	
4300	4096	49	44	228	12	29	75	3	76	4	
4301	4099	49	47	228	11	29	74	3	77	4	
4302	4097	49	45	228	10	29	73	3	78	4	
4303	4098	49	46	228	9	29	72	3	79	4	
4304	4601	54	45	240	10	29	95	4	80	5	
4305	4604	54	48	240	9	29	94	4	81	5	
4306	4602	54	46	240	8	29	93	4	82	5	
4307	4603	54	47	240	7	29	92	4	83	5	
4308	4499	53	45	240	6	29	91	4	84	5	
4309	4502	53	48	240	5	29	90	4	85	5	
4310	4500	53	46	240	4	29	89	4	86	5	
4311	4501	53	47	240	3	29	88	4	87	5	
4312	4298	51	46	228	17	29	80	3	88	5	
4313	4297	51	45	228	18	29	81	3	89	5	
4314	4299	51	47	228	19	29	82	3	90	5	
4315	4296	51	44	228	20	29	83	3	91	5	
4316	4400	52	48	228	21	29	84	3	92	5	
4317	4398	52	46	240	0	29	85	4	93	5	
4318	4399	52	47	240	1	29	86	4	94	5	
4319	4397	52	45	240	2	29	87	4	95	5	
4320	4705	55	47	240	12	29	96	4	96	6	
4321	4706	55	48	240	13	29	97	4	97	6	
4322	4704	55	46	240	14	29	98	4	98	6	
4323	4707	55	49	240	15	29	99	4	99	6	
4324	4809	56	47	240	16	29	100	4	100	6	
4325	4810	56	48	240	17	29	101	4	101	6	
4326	4808	56	46	240	18	29	102	4	102	6	
4327	4811	56	49	240	19	29	103	4	103	6	
4328	5020	58	50	252	5	29	111	5	104	6	
4329	5017	58	47	252	4	29	110	5	105	6	
4330	5019	58	49	252	3	29	109	5	106	6	
4331	5018	58	48	252	2	29	108	5	107	6	
4332	4915	57	49	252	1	29	107	5	108	6	
4333	4912	57	46	240	22	29	106	4	109	6	
4334	4914	57	48	240	21	29	105	4	110	6	
4335	4913	57	47	240	20	29	104	4	111	6	
4336	5447	62	51	252	21	29	127	5	112	7	
4337	5444	62	48	252	20	29	126	5	113	7	
4338	5446	62	50	252	19	29	125	5	114	7	
4339	5445	62	49	252	18	29	124	5	115	7	
4340	5339	61	51	252	17	29	123	5	116	7	
4341	5336	61	48	252	16	29	122	5	117	7	
4342	5338	61	50	252	15	29	121	5	118	7	
4343	5337	61	49	252	14	29	120	5	119	7	
4344	5124	59	48	252	6	29	112	5	120	7	
4345	5125	59	49	252	7	29	113	5	121	7	
4346	5123	59	47	252	8	29	114	5	122	7	
4347	5126	59	50	252	9	29	115	5	123	7	
4348	5230	60	48	252	10	29	116	5	124	7	
4349	5231	60	49	252	11	29	117	5	125	7	
4350	5229	60	47	252	12	29	118	5	126	7	
4351	5232	60	50	252	13	29	119	5	127	7	
4352	2327	30	35	191	1	28	0	0	0	0	
4353	2326	30	34	191	2	28	1	0	1	0	
4354	2328	30	36	191	3	28	2	0	2	0	
4355	2325	30	33	191	4	28	3	0	3	0	
4356	2414	31	36	191	5	28	4	0	4	0	
4357	2413	31	35	191	6	28	5	0	5	0	
4358	2415	31	37	191	7	28	6	0	6	0	
4359	2412	31	34	191	8	28	7	0	7	0	
4360	2588	33	34	191	16	28	15	0	8	0	
4361	2591	33	37	191	15	28	14	0	9	0	
4362	2589	33	35	191	14	28	13	0	10	0	
4363	2590	33	36	191	13	28	12	0	11	0	
4364	2500	32	34	191	12	28	11	0	12	0	
4365	2503	32	37	191	11	28	10	0	13	0	
4366	2501	32	35	191	10	28	9	0	14	0	
4367	2502	32	36	191	9	28	8	0	15	0	
4368	3042	38	38	203	10	28	31	1	16	1	
4369	3227	40	39	203	9	28	30	1	17	1	
4370	2949	37	37	203	8	28	29	1	18	1	
4371	3135	39	39	203	7	28	28	1	19	1	
4372	2950	37	38	203	6	28	27	1	20	1	
4373	3043	38	39	203	5	28	26	1	21	1	
4374	2858	36	36	203	4	28	25	1	22	1	
4375	2951	37	39	203	3	28	24	1	23	1	
4376	2679	34	37	191	17	28	16	0	24	1	
4377	2678	34	36	191	18	28	17	0	25	1	
4378	2680	34	38	191	19	28	18	0	26	1	
4379	2768	35	36	191	20	28	19	0	27	1	
4380	2769	35	37	191	21	28	20	0	28	1	
4381	2770	35	38	203	0	28	21	1	29	1	
4382	2860	36	38	203	1	28	22	1	30	1	
4383	2859	36	37	203	2	28	23	1	31	1	
4384	3041	38	37	203	12	28	32	1	32	2	
4385	3228	40	40	203	13	28	33	1	33	2	
4386	3134	39	38	203	14	28	34	1	34	2	
4387	3321	41	39	203	15	28	35	1	35	2	
4388	3133	39	37	203	16	28	36	1	36	2	
4389	3322	41	40	203	17	28	37	1	37	2	
4390	3226	40	38	203	18	28	38	1	38	2	
4391	3415	42	39	203	19	28	39	1	39	2	
4392	3607	44	41	215	5	28	47	2	40	2	
4393	3509	43	39	215	4	28	46	2	41	2	
4394	3606	44	40	215	3	28	45	2	42	2	
4395	3510	43	40	215	2	28	44	2	43	2	
4396	3511	43	41	215	1	28	43	2	44	2	
4397	3414	42	38	203	22	28	42	1	45	2	
4398	3416	42	40	203	21	28	41	1	46	2	
4399	3320	41	38	203	20	28	40	1	47	2	
4400	3996	48	42	215	21	28	63	2	48	3	
4401	3993	48	39	215	20	28	62	2	49	3	
4402	3995	48	41	215	19	28	61	2	50	3	
4403	3994	48	40	215	18	28	60	2	51	3	
4404	3898	47	42	215	17	28	59	2	52	3	
4405	3895	47	39	215	16	28	58	2	53	3	
4406	3897	47	41	215	15	28	57	2	54	3	
4407	3896	47	40	215	14	28	56	2	55	3	
4408	3605	44	39	215	6	28	48	2	56	3	
4409	3702	45	40	215	7	28	49	2	57	3	
4410	3701	45	39	215	8	28	50	2	58	3	
4411	3703	45	41	215	9	28	51	2	59	3	
4412	3798	46	40	215	10	28	52	2	60	3	
4413	3799	46	41	215	11	28	53	2	61	3	
4414	3797	46	39	215	12	28	54	2	62	3	
4415	3800	46	42	215	13	28	55	2	63	3	
4416	4094	49	42	227	1	28	64	3	64	4	
4417	4093	49	41	227	2	28	65	3	65	4	
4418	4095	49	43	227	3	28	66	3	66	4	
4419	4092	49	40	227	4	28	67	3	67	4	
4420	4194	50	42	227	5	28	68	3	68	4	
4421	4193	50	41	227	6	28	69	3	69	4	
4422	4195	50	43	227	7	28	70	3	70	4	
4423	4192	50	40	227	8	28	71	3	71	4	
4424	4393	52	41	227	16	28	79	3	72	4	
4425	4396	52	44	227	15	28	78	3	73	4	
4426	4394	52	42	227	14	28	77	3	74	4	
4427	4395	52	43	227	13	28	76	3	75	4	
4428	4292	51	40	227	12	28	75	3	76	4	
4429	4295	51	43	227	11	28	74	3	77	4	
4430	4293	51	41	227	10	28	73	3	78	4	
4431	4294	51	42	227	9	28	72	3	79	4	
4432	4804	56	42	239	10	28	95	4	80	5	
4433	4806	56	44	239	9	28	94	4	81	5	
4434	4805	56	43	239	8	28	93	4	82	5	
4435	4703	55	45	239	7	28	92	4	83	5	
4436	4699	55	41	239	6	28	91	4	84	5	
4437	4702	55	44	239	5	28	90	4	85	5	
4438	4700	55	42	239	4	28	89	4	86	5	
4439	4599	54	43	239	3	28	88	4	87	5	
4440	4497	53	43	227	17	28	80	3	88	5	
4441	4496	53	42	227	18	28	81	3	89	5	
4442	4498	53	44	227	19	28	82	3	90	5	
4443	4495	53	41	227	20	28	83	3	91	5	
4444	4600	54	44	227	21	28	84	3	92	5	
4445	4597	54	41	239	0	28	85	4	93	5	
4446	4598	54	42	239	1	28	86	4	94	5	
4447	4701	55	43	239	2	28	87	4	95	5	
4448	4803	56	41	239	12	28	96	4	96	6	
4449	4807	56	45	239	13	28	97	4	97	6	
4450	4909	57	43	239	14	28	98	4	98	6	
4451	4910	57	44	239	15	28	99	4	99	6	
4452	4908	57	42	239	16	28	100	4	100	6	
4453	4911	57	45	239	17	28	101	4	101	6	
4454	4907	57	41	239	18	28	102	4	102	6	
4455	5014	58	44	239	19	28	103	4	103	6	
4456	5016	58	46	251	5	28	111	5	104	6	
4457	5226	60	44	251	4	28	110	5	105	6	
4458	5120	59	44	251	3	28	109	5	106	6	
4459	5118	59	42	251	2	28	108	5	107	6	
4460	5119	59	43	251	1	28	107	5	108	6	
4461	5012	58	42	239	22	28	106	4	109	6	
4462	5015	58	45	239	21	28	105	4	110	6	
4463	5013	58	43	239	20	28	104	4	111	6	
4464	5443	62	47	251	21	28	127	5	112	7	
4465	5439	62	43	251	20	28	126	5	113	7	
4466	5442	62	46	251	19	28	125	5	114	7	
4467	5440	62	44	251	18	28	124	5	115	7	
4468	5335	61	47	251	17	28	123	5	116	7	
4469	5441	62	45	251	16	28	122	5	117	7	
4470	5334	61	46	251	15	28	121	5	118	7	
4471	5331	61	43	251	14	28	120	5	119	7	
4472	5225	60	43	251	6	28	112	5	120	7	
4473	5121	59	45	251	7	28	113	5	121	7	
4474	5224	60	42	251	8	28	114	5	122	7	
4475	5122	59	46	251	9	28	115	5	123	7	
4476	5333	61	45	251	10	28	116	5	124	7	
4477	5227	60	45	251	11	28	117	5	125	7	
4478	5332	61	44	251	12	28	118	5	126	7	
4479	5228	60	46	251	13	28	119	5	127	7	
4480	2410	31	32	190	1	27	0	0	0	0	
4481	2324	30	32	190	2	27	1	0	1	0	
4482	2411	31	33	190	3	27	2	0	2	0	
4483	2323	30	31	190	4	27	3	0	3	0	
4484	2498	32	32	190	5	27	4	0	4	0	
4485	2322	30	30	190	6	27	5	0	5	0	
4486	2499	32	33	190	7	27	6	0	6	0	
4487	2409	31	31	190	8	27	7	0	7	0	
4488	2674	34	32	190	16	27	15	0	8	0	
4489	2677	34	35	190	15	27	14	0	9	0	
4490	2675	34	33	190	14	27	13	0	10	0	
4491	2676	34	34	190	13	27	12	0	11	0	
4492	2585	33	31	190	12	27	11	0	12	0	
4493	2587	33	33	190	11	27	10	0	13	0	
4494	2497	32	31	190	10	27	9	0	14	0	
4495	2586	33	32	190	9	27	8	0	15	0	
4496	3037	38	33	202	10	27	31	1	16	1	
4497	3040	38	36	202	9	27	30	1	17	1	
4498	3038	38	34	202	8	27	29	1	18	1	
4499	3039	38	35	202	7	27	28	1	19	1	
4500	2945	37	33	202	6	27	27	1	20	1	
4501	2948	37	36	202	5	27	26	1	21	1	
4502	2946	37	34	202	4	27	25	1	22	1	
4503	2947	37	35	202	3	27	24	1	23	1	
4504	2766	35	34	190	17	27	16	0	24	1	
4505	2765	35	33	190	18	27	17	0	25	1	
4506	2767	35	35	190	19	27	18	0	26	1	
4507	2764	35	32	190	20	27	19	0	27	1	
4508	2857	36	35	190	21	27	20	0	28	1	
4509	2855	36	33	202	0	27	21	1	29	1	
4510	2856	36	34	202	1	27	22	1	30	1	
4511	2854	36	32	202	2	27	23	1	31	1	
4512	3130	39	34	202	12	27	32	1	32	2	
4513	3131	39	35	202	13	27	33	1	33	2	
4514	3129	39	33	202	14	27	34	1	34	2	
4515	3132	39	36	202	15	27	35	1	35	2	
4516	3223	40	35	202	16	27	36	1	36	2	
4517	3224	40	36	202	17	27	37	1	37	2	
4518	3222	40	34	202	18	27	38	1	38	2	
4519	3225	40	37	202	19	27	39	1	39	2	
4520	3413	42	37	214	5	27	47	2	40	2	
4521	3410	42	34	214	4	27	46	2	41	2	
4522	3412	42	36	214	3	27	45	2	42	2	
4523	3411	42	35	214	2	27	44	2	43	2	
4524	3319	41	37	214	1	27	43	2	44	2	
4525	3316	41	34	202	22	27	42	1	45	2	
4526	3318	41	36	202	21	27	41	1	46	2	
4527	3317	41	35	202	20	27	40	1	47	2	
4528	3796	46	38	214	21	27	63	2	48	3	
4529	3793	46	35	214	20	27	62	2	49	3	
4530	3795	46	37	214	19	27	61	2	50	3	
4531	3794	46	36	214	18	27	60	2	51	3	
4532	3700	45	38	214	17	27	59	2	52	3	
4533	3697	45	35	214	16	27	58	2	53	3	
4534	3699	45	37	214	15	27	57	2	54	3	
4535	3698	45	36	214	14	27	56	2	55	3	
4536	3506	43	36	214	6	27	48	2	56	3	
4537	3507	43	37	214	7	27	49	2	57	3	
4538	3505	43	35	214	8	27	50	2	58	3	
4539	3508	43	38	214	9	27	51	2	59	3	
4540	3602	44	36	214	10	27	52	2	60	3	
4541	3603	44	37	214	11	27	53	2	61	3	
4542	3601	44	35	214	12	27	54	2	62	3	
4543	3604	44	38	214	13	27	55	2	63	3	
4544	3893	47	37	226	1	27	64	3	64	4	
4545	3892	47	36	226	2	27	65	3	65	4	
4546	3894	47	38	226	3	27	66	3	66	4	
4547	3891	47	35	226	4	27	67	3	67	4	
4548	3991	48	37	226	5	27	68	3	68	4	
4549	3990	48	36	226	6	27	69	3	69	4	
4550	3992	48	38	226	7	27	70	3	70	4	
4551	3989	48	35	226	8	27	71	3	71	4	
4552	4188	50	36	226	16	27	79	3	72	4	
4553	4191	50	39	226	15	27	78	3	73	4	
4554	4189	50	37	226	14	27	77	3	74	4	
4555	4190	50	38	226	13	27	76	3	75	4	
4556	4088	49	36	226	12	27	75	3	76	4	
4557	4091	49	39	226	11	27	74	3	77	4	
4558	4089	49	37	226	10	27	73	3	78	4	
4559	4090	49	38	226	9	27	72	3	79	4	
4560	4593	54	37	238	10	27	95	4	80	5	
4561	4596	54	40	238	9	27	94	4	81	5	
4562	4594	54	38	238	8	27	93	4	82	5	
4563	4595	54	39	238	7	27	92	4	83	5	
4564	4491	53	37	238	6	27	91	4	84	5	
4565	4494	53	40	238	5	27	90	4	85	5	
4566	4492	53	38	238	4	27	89	4	86	5	
4567	4493	53	39	238	3	27	88	4	87	5	
4568	4290	51	38	226	17	27	80	3	88	5	
4569	4289	51	37	226	18	27	81	3	89	5	
4570	4291	51	39	226	19	27	82	3	90	5	
4571	4288	51	36	226	20	27	83	3	91	5	
4572	4392	52	40	226	21	27	84	3	92	5	
4573	4390	52	38	238	0	27	85	4	93	5	
4574	4391	52	39	238	1	27	86	4	94	5	
4575	4389	52	37	238	2	27	87	4	95	5	
4576	4696	55	38	238	12	27	96	4	96	6	
4577	4697	55	39	238	13	27	97	4	97	6	
4578	4695	55	37	238	14	27	98	4	98	6	
4579	4698	55	40	238	15	27	99	4	99	6	
4580	4800	56	38	238	16	27	100	4	100	6	
4581	4801	56	39	238	17	27	101	4	101	6	
4582	4799	56	37	238	18	27	102	4	102	6	
4583	4802	56	40	238	19	27	103	4	103	6	
4584	5011	58	41	250	5	27	111	5	104	6	
4585	5008	58	38	250	4	27	110	5	105	6	
4586	5010	58	40	250	3	27	109	5	106	6	
4587	5009	58	39	250	2	27	108	5	107	6	
4588	4906	57	40	250	1	27	107	5	108	6	
4589	4903	57	37	238	22	27	106	4	109	6	
4590	4905	57	39	238	21	27	105	4	110	6	
4591	4904	57	38	238	20	27	104	4	111	6	
4592	5438	62	42	250	21	27	127	5	112	7	
4593	5435	62	39	250	20	27	126	5	113	7	
4594	5437	62	41	250	19	27	125	5	114	7	
4595	5436	62	40	250	18	27	124	5	115	7	
4596	5330	61	42	250	17	27	123	5	116	7	
4597	5327	61	39	250	16	27	122	5	117	7	
4598	5329	61	41	250	15	27	121	5	118	7	
4599	5328	61	40	250	14	27	120	5	119	7	
4600	5115	59	39	250	6	27	112	5	120	7	
4601	5116	59	40	250	7	27	113	5	121	7	
4602	5114	59	38	250	8	27	114	5	122	7	
4603	5117	59	41	250	9	27	115	5	123	7	
4604	5221	60	39	250	10	27	116	5	124	7	
4605	5222	60	40	250	11	27	117	5	125	7	
4606	5220	60	38	250	12	27	118	5	126	7	
4607	5223	60	41	250	13	27	119	5	127	7	
4608	2408	31	30	189	1	26	0	0	0	0	
4609	2321	30	29	189	2	26	1	0	1	0	
4610	2495	32	29	189	3	26	2	0	2	0	
4611	2320	30	28	189	4	26	3	0	3	0	
4612	2496	32	30	189	5	26	4	0	4	0	
4613	2319	30	27	189	6	26	5	0	5	0	
4614	2583	33	29	189	7	26	6	0	6	0	
4615	2407	31	29	189	8	26	7	0	7	0	
4616	2671	34	29	189	16	26	15	0	8	0	
4617	2762	35	30	189	15	26	14	0	9	0	
4618	2582	33	28	189	14	26	13	0	10	0	
4619	2673	34	31	189	13	26	12	0	11	0	
4620	2494	32	28	189	12	26	11	0	12	0	
4621	2672	34	30	189	11	26	10	0	13	0	
4622	2406	31	28	189	10	26	9	0	14	0	
4623	2584	33	30	189	9	26	8	0	15	0	
4624	3125	39	29	201	10	26	31	1	16	1	
4625	3127	39	31	201	9	26	30	1	17	1	
4626	3126	39	30	201	8	26	29	1	18	1	
4627	3036	38	32	201	7	26	28	1	19	1	
4628	3033	38	29	201	6	26	27	1	20	1	
4629	3035	38	31	201	5	26	26	1	21	1	
4630	3034	38	30	201	4	26	25	1	22	1	
4631	2944	37	32	201	3	26	24	1	23	1	
4632	2763	35	31	189	17	26	16	0	24	1	
4633	2761	35	29	189	18	26	17	0	25	1	
4634	2852	36	30	189	19	26	18	0	26	1	
4635	2851	36	29	189	20	26	19	0	27	1	
4636	2853	36	31	189	21	26	20	0	28	1	
4637	2942	37	30	201	0	26	21	1	29	1	
4638	2943	37	31	201	1	26	22	1	30	1	
4639	2941	37	29	201	2	26	23	1	31	1	
4640	3219	40	31	201	12	26	32	1	32	2	
4641	3128	39	32	201	13	26	33	1	33	2	
4642	3218	40	30	201	14	26	34	1	34	2	
4643	3220	40	32	201	15	26	35	1	35	2	
4644	3313	41	31	201	16	26	36	1	36	2	
4645	3221	40	33	201	17	26	37	1	37	2	
4646	3312	41	30	201	18	26	38	1	38	2	
4647	3314	41	32	201	19	26	39	1	39	2	
4648	3503	43	33	213	5	26	47	2	40	2	
4649	3501	43	31	213	4	26	46	2	41	2	
4650	3409	42	33	213	3	26	45	2	42	2	
4651	3502	43	32	213	2	26	44	2	43	2	
4652	3408	42	32	213	1	26	43	2	44	2	
4653	3406	42	30	201	22	26	42	1	45	2	
4654	3315	41	33	201	21	26	41	1	46	2	
4655	3407	42	31	201	20	26	40	1	47	2	
4656	3889	47	33	213	21	26	63	2	48	3	
4657	3887	47	31	213	20	26	62	2	49	3	
4658	3792	46	34	213	19	26	61	2	50	3	
4659	3888	47	32	213	18	26	60	2	51	3	
4660	3791	46	33	213	17	26	59	2	52	3	
4661	3789	46	31	213	16	26	58	2	53	3	
4662	3696	45	34	213	15	26	57	2	54	3	
4663	3790	46	32	213	14	26	56	2	55	3	
4664	3598	44	32	213	6	26	48	2	56	3	
4665	3504	43	34	213	7	26	49	2	57	3	
4666	3597	44	31	213	8	26	50	2	58	3	
4667	3599	44	33	213	9	26	51	2	59	3	
4668	3694	45	32	213	10	26	52	2	60	3	
4669	3600	44	34	213	11	26	53	2	61	3	
