    .9  6.6677098 -1.1316569   .566771E+01
   1.0  6.0056405 -1.0184911   .500564E+01
 375.0  1.0000609  -.0027160   .609159E-04
 380.0  1.0000585  -.0026802   .585318E-04
 385.0  1.0000526  -.0026454   .525713E-04
 390.0  1.0000507  -.0026115   .506639E-04
 395.0  1.0000474  -.0025785   .474453E-04
 400.0  1.0000449  -.0025462   .449419E-04
 405.0  1.0000418  -.0025148   .418425E-04
 410.0  1.0000389  -.0024841   .388622E-04
 415.0  1.0000384  -.0024542   .383854E-04
 420.0  1.0000372  -.0024250   .371933E-04
 425.0  1.0000356  -.0023964   .356436E-04
 430.0  1.0000353  -.0023686   .352859E-04
 435.0  1.0000345  -.0023414   .344515E-04
 440.0  1.0000343  -.0023148   .343323E-04
 445.0  1.0000336  -.0022887   .336170E-04
 450.0  1.0000318  -.0022633   .318289E-04
 455.0  1.0000315  -.0022384   .314713E-04
 460.0  1.0000308  -.0022141   .307560E-04
 465.0  1.0000305  -.0021903   .305176E-04
 470.0  1.0000293  -.0021670   .293255E-04
 475.0  1.0000287  -.0021442   .287294E-04
 480.0  1.0000272  -.0021219   .271797E-04
 485.0  1.0000279  -.0021000   .278950E-04
 490.0  1.0000263  -.0020786   .263453E-04
 495.0  1.0000255  -.0020576   .255108E-04
 500.0  1.0000249  -.0020370   .249147E-04
 510.0  1.0000250  -.0019970   .250340E-04
 520.0  1.0000238  -.0019586   .238419E-04
 530.0  1.0000221  -.0019217   .220537E-04
 540.0  1.0000210  -.0018861   .209808E-04
 550.0  1.0000196  -.0018518   .195503E-04
 560.0  1.0000186  -.0018187   .185966E-04
 570.0  1.0000175  -.0017868   .175238E-04
 580.0  1.0000176  -.0017560   .176430E-04
 590.0  1.0000162  -.0017263   .162125E-04
 600.0  1.0000160  -.0016975   .159740E-04
 610.0  1.0000147  -.0016697   .146627E-04
 620.0  1.0000147  -.0016427   .146627E-04
 630.0  1.0000137  -.0016167   .137091E-04
 640.0  1.0000132  -.0015914   .132322E-04
 650.0  1.0000122  -.0015669   .121593E-04
 660.0  1.0000118  -.0015432   .118017E-04
 670.0  1.0000118  -.0015201   .118017E-04
 680.0  1.0000106  -.0014978   .106096E-04
 690.0  1.0000100  -.0014761   .100136E-04
 700.0  1.0000099  -.0014550   .989437E-05
 710.0  1.0000092  -.0014345   .917912E-05
 720.0  1.0000086  -.0014146   .858307E-05
 730.0  1.0000080  -.0013952   .798702E-05
 740.0  1.0000079  -.0013763   .786781E-05
 750.0  1.0000074  -.0013580   .739098E-05
 760.0  1.0000072  -.0013401   .715256E-05
 770.0  1.0000066  -.0013227   .655651E-05
 780.0  1.0000060  -.0013058   .596046E-05
 790.0  1.0000057  -.0012892   .572205E-05
 800.0  1.0000051  -.0012731   .512600E-05
 810.0  1.0000050  -.0012574   .500679E-05
 820.0  1.0000045  -.0012421   .452995E-05
 830.0  1.0000048  -.0012271   .476837E-05
 840.0  1.0000044  -.0012125   .441074E-05
 850.0  1.0000043  -.0011982   .429153E-05
 860.0  1.0000043  -.0011843   .429153E-05
 870.0  1.0000041  -.0011707   .405312E-05
 880.0  1.0000041  -.0011574   .405312E-05
 890.0  1.0000041  -.0011444   .405312E-05
 900.0  1.0000039  -.0011317   .393391E-05
 910.0  1.0000037  -.0011192   .369549E-05
 920.0  1.0000037  -.0011071   .369549E-05
 930.0  1.0000032  -.0010952   .321865E-05
 940.0  1.0000035  -.0010835   .345707E-05
 950.0  1.0000032  -.0010721   .321865E-05
 960.0  1.0000033  -.0010609   .333786E-05
 970.0  1.0000032  -.0010500   .321865E-05
 980.0  1.0000032  -.0010393   .321865E-05
 990.0  1.0000033  -.0010288   .333786E-05
1000.0  1.0000031  -.0010185   .309944E-05
1100.0  1.0000023  -.0009259   .226498E-05
1200.0  1.0000019  -.0008487   .190735E-05
1300.0  1.0000014  -.0007835   .143051E-05
1400.0  1.0000010  -.0007275   .953674E-06
1500.0  1.0000007  -.0006790   .715256E-06
1600.0  1.0000006  -.0006366   .596046E-06
1700.0  1.0000004  -.0005991   .357628E-06
1800.0  1.0000002  -.0005658   .238419E-06
1900.0  1.0000002  -.0005360   .238419E-06
2000.0  1.0000001  -.0005092   .119209E-06
2100.0  1.0000002  -.0004850   .238419E-06
2200.0  1.0000001  -.0004630   .119209E-06
2300.0  1.0000001  -.0004428   .119209E-06
2400.0  1.0000000  -.0004244   .000000E+00
2500.0  1.0000000  -.0004074   .000000E+00
2600.0  1.0000000  -.0003917   .000000E+00
2700.0   .9999999  -.0003772  -.596046E-07
2800.0   .9999999  -.0003637  -.596046E-07
2900.0  1.0000000  -.0003512   .000000E+00
3000.0   .9999999  -.0003395  -.596046E-07
3100.0   .9999999  -.0003285  -.596046E-07
3200.0   .9999999  -.0003183  -.119209E-06
3300.0   .9999999  -.0003086  -.119209E-06
3400.0   .9999999  -.0002996  -.119209E-06
3500.0   .9999999  -.0002910  -.119209E-06
3600.0   .9999999  -.0002829  -.119209E-06
3700.0   .9999999  -.0002753  -.119209E-06
3800.0   .9999999  -.0002680  -.119209E-06
3900.0   .9999999  -.0002612  -.119209E-06
4000.0   .9999999  -.0002546  -.119209E-06
4100.0   .9999999  -.0002484  -.119209E-06
4200.0   .9999998  -.0002425  -.178814E-06
4300.0   .9999999  -.0002369  -.119209E-06
4400.0   .9999998  -.0002315  -.178814E-06
4500.0   .9999998  -.0002263  -.178814E-06
4600.0   .9999998  -.0002214  -.178814E-06
4700.0   .9999998  -.0002167  -.178814E-06
4800.0   .9999997  -.0002122  -.298023E-06
4900.0   .9999998  -.0002079  -.238419E-06
5000.0   .9999998  -.0002037  -.238419E-06

