,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_3,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_17,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_18,
2012/11/17 15:42:23.586,,-3.3227612558444,,
2012/11/17 15:43:38.944,-2.5235013845897,,,
2012/11/17 15:50:18.486,,,-2.7033987338126,
2012/11/17 15:50:46.048,,-3.4232730443023,,
2012/11/17 15:52:47.890,-2.6314264660475,,,
2012/11/17 15:59:00.963,,,-2.8132672118677,
2012/11/17 15:59:55.978,,-3.5319507936304,,
2012/11/17 16:02:06.133,-2.7330176613738,,,
2012/11/17 16:08:37.909,,-3.6325326917767,,
2012/11/17 16:08:55.190,,,-2.9183150011585,
2012/11/17 16:10:20.720,-2.8349235998972,,,
2012/11/17 16:17:02.668,,-3.732998856017,,
2012/11/17 16:17:12.949,,,-3.0271098784078,
2012/11/17 16:19:02.542,-2.9354676347162,,,
2012/11/17 16:25:25.017,,,-3.127655859353,
2012/11/17 16:26:06.797,,-3.8335355329452,,
2012/11/17 16:28:02.841,-3.042880522245,,,
2012/11/17 16:33:41.679,,-3.9338149627377,,
2012/11/17 16:34:25.538,,,-3.2282749089296,
2012/11/17 16:36:27.599,-3.1517605041776,,,
2012/11/17 16:42:39.907,,,-3.3287945628489,
2012/11/17 16:43:24.640,,-4.042707115542,,
2012/11/17 16:45:54.154,-3.2522607403923,,,
2012/11/17 16:51:33.103,,,-3.4335639182355,
2012/11/17 16:52:26.915,,-4.1432307569646,,
2012/11/17 16:54:51.397,-3.3528590662859,,,
2012/11/17 16:59:46.487,,,-3.5355538609575,
2012/11/17 17:00:23.127,,-4.2477417807764,,
2012/11/17 17:03:27.094,-3.4574956366281,,,
2012/11/17 17:08:27.871,,,-3.6387507071057,
2012/11/17 17:08:34.980,,-4.3523613507365,,
2012/11/17 17:12:08.696,-3.5579887847134,,,
2012/11/17 17:16:34.474,,,-3.7392798968907,
2012/11/17 17:18:15.098,,-4.4570965239507,,
2012/11/17 17:19:39.425,-3.6584241522959,,,
2012/11/17 17:25:06.996,,,-3.8482286360459,
2012/11/17 17:26:38.650,,-4.5615028097059,,
2012/11/17 17:28:47.820,-3.7589348256302,,,
2012/11/17 17:34:31.689,,,-3.948880074485,
2012/11/17 17:35:48.032,,-4.6703795903781,,
2012/11/17 17:37:21.546,-3.8594382817259,,,
2012/11/17 17:41:46.668,,,-4.0533510902047,
2012/11/17 17:44:56.869,,-4.7750433847788,,
2012/11/17 17:46:12.118,-3.9641510795879,,,
2012/11/17 17:51:33.785,,,-4.1582480039873,
2012/11/17 17:54:06.252,,-4.8796834095179,,
2012/11/17 17:54:21.455,-4.0645391096208,,,
2012/11/17 17:59:42.248,,,-4.2587567148752,
2012/11/17 18:02:02.684,,-4.9799968209496,,
2012/11/17 18:03:27.229,-4.1733060653263,,,
2012/11/17 18:08:01.757,,,-4.3593164617442,
2012/11/17 18:11:02.770,,-5.0805035651316,,
2012/11/17 18:11:24.208,-4.273630686616,,,
2012/11/17 18:15:57.860,,,-4.4638274518575,
2012/11/17 18:19:32.670,,-5.1850905591505,,
2012/11/17 18:20:24.513,-4.3741385826654,,,
2012/11/17 18:25:16.538,,,-4.5645830175372,
2012/11/17 18:27:59.284,,-5.289553428957,,
2012/11/17 18:29:33.892,-4.474780579539,,,
2012/11/17 18:33:39.982,,,-4.6691756918964,
2012/11/17 18:36:42.089,,-5.3898283327684,,
2012/11/17 18:37:48.369,-4.5750461531868,,,
2012/11/17 18:42:26.397,,,-4.7695758886993,
2012/11/17 18:44:38.739,,-5.4984288664186,,
2012/11/17 18:45:18.442,-4.6753985967389,,,
2012/11/17 18:50:36.937,,,-4.8742771437614,
2012/11/17 18:54:23.997,,-5.6033165304179,,
2012/11/17 18:54:45.434,-4.7842912360306,,,
2012/11/17 18:59:37.571,,,-4.9748181239379,
2012/11/17 19:03:41.584,,-5.7120005092921,,
2012/11/17 19:03:48.693,-4.8847068454105,,,
2012/11/17 19:08:08.346,,,-5.0793827409388,
2012/11/17 19:12:00.109,-4.9893335883975,,,
2012/11/17 19:12:06.233,,-5.8178668714027,,
2012/11/17 19:16:47.214,,,-5.1798865101465,
2012/11/17 19:21:19.008,-5.1022931591055,,,
2012/11/17 19:22:27.146,,-5.9336118021277,,
2012/11/17 19:25:26.187,,,-5.2804487295175,
2012/11/17 19:30:09.244,-5.2068049624097,,,
2012/11/17 19:31:44.836,,-6.0340646455707,,
2012/11/17 19:33:13.428,,,-5.3808631092126,
2012/11/17 19:39:26.830,-5.3087114689706,,,
2012/11/17 19:40:08.501,,-6.1384572359703,,
2012/11/17 19:41:46.062,,,-5.4813056513321,
2012/11/17 19:47:49.401,-5.4118734752834,,,
2012/11/17 19:48:05.698,,-6.2429412922661,,
2012/11/17 19:50:37.399,,,-5.5859230171047,
2012/11/17 19:56:59.988,-5.5241597589697,,,
2012/11/17 19:58:30.440,,-6.3474782661306,,
2012/11/17 19:59:00.955,,,-5.6946489291802,
2012/11/17 20:06:23.700,-5.6334661478414,,,
2012/11/17 20:06:54.106,,-6.4561227174514,,
2012/11/17 20:08:56.276,,,-5.8119384328801,
2012/11/17 20:15:18.755,-5.7357515346145,,,
2012/11/17 20:15:42.161,,-6.5566705885241,,
2012/11/17 20:17:46.410,,,-5.9123241658542,
2012/11/17 20:24:01.122,-5.8385553349924,,,
2012/11/17 20:24:42.792,,-6.6652468725786,,
2012/11/17 20:25:43.932,,,-6.0127117724485,
2012/11/17 20:32:51.580,-5.9471440198346,,,
2012/11/17 20:33:33.251,,-6.7737297257837,,
2012/11/17 20:33:58.626,,,-6.1171962279783,
2012/11/17 20:40:57.855,-6.0475361874957,,,
2012/11/17 20:41:47.839,,-6.8781379391174,,
2012/11/17 20:43:08.009,,,-6.2178572703148,
2012/11/17 20:50:42.894,-6.1563052685346,,,
2012/11/17 20:51:15.378,,-6.9787685997564,,
2012/11/17 20:52:11.378,,,-6.3224122018444,
2012/11/17 20:59:57.090,,-7.0872878912507,,
2012/11/17 21:00:04.200,,,-6.426918232401,
2012/11/17 21:00:36.793,-6.2734094961643,,,
2012/11/17 21:08:33.224,-6.3737133923036,,,
2012/11/17 21:09:14.896,,-7.1958363229256,,
2012/11/17 21:09:29.114,,,-6.5274242483924,
2012/11/17 21:17:01.265,,,-6.6318117049251,
2012/11/17 21:17:39.108,,-7.2961751858687,,
2012/11/17 21:17:43.155,-6.4782483520394,,,
2012/11/17 21:25:39.253,-6.5827765221795,,,
2012/11/17 21:26:10.752,,,-6.7364068623847,
2012/11/17 21:26:57.454,,-7.4117841384106,,
2012/11/17 21:34:25.119,,,-6.8408078210367,
2012/11/17 21:35:25.055,-6.6843354374422,,,
2012/11/17 21:36:57.695,,-7.5136718306308,,
2012/11/17 21:43:26.299,,,-6.9413734941731,
2012/11/17 21:44:33.345,-6.7898616000816,,,
2012/11/17 21:45:33.391,,-7.6178862275488,,
2012/11/17 21:52:28.574,-6.8921033061243,,-7.0417931613807,
2012/11/17 21:53:30.698,,-7.7182057960455,,
2012/11/17 22:00:22.708,,,-7.1463936844775,
2012/11/17 22:01:22.864,-6.992511105375,,,
2012/11/17 22:02:39.206,,-7.8185382418195,,
2012/11/17 22:09:40.513,,,-7.2476550794386,
2012/11/17 22:09:45.654,-7.092890156178,,,
2012/11/17 22:10:47.669,,-7.9188170951753,,
2012/11/17 22:18:10.194,,,-7.3555320676085,
2012/11/17 22:18:19.382,-7.1972590379447,,,
2012/11/17 22:19:36.600,,-8.0191436132664,,
2012/11/17 22:26:47.090,,,-7.455796029018,
2012/11/17 22:27:36.964,-7.3031894578752,,,
2012/11/17 22:28:05.510,,-8.1192418276477,,
2012/11/17 22:35:19.941,,,-7.5642974498119,
2012/11/17 22:35:51.441,-7.4144943085536,,,
2012/11/17 22:36:15.831,,-8.2236630070283,,
2012/11/17 22:43:52.794,,,-7.6647566710508,
2012/11/17 22:45:24.449,,-8.3261284645296,,
2012/11/17 22:45:53.871,-7.5233215258229,,,
2012/11/17 22:52:52.990,,,-7.7693675835518,
2012/11/17 22:54:42.692,,-8.434682766103,,
2012/11/17 22:54:47.832,-7.6236544216772,,,
2012/11/17 23:01:09.437,,,-7.8696313926644,
2012/11/17 23:03:06.357,,-8.5409176987701,,
2012/11/17 23:03:10.404,-7.7281828062024,,,
2012/11/17 23:10:08.430,,,-7.9714214835755,
2012/11/17 23:12:01.194,-7.8315713356864,,,
2012/11/17 23:12:20.553,,-8.6413187399321,,
2012/11/17 23:18:05.518,,,-8.0825703681322,
2012/11/17 23:20:34.047,-7.932801444776,,,
2012/11/17 23:20:59.531,,-8.7457290580599,,
2012/11/17 23:27:51.865,,,-8.1831701141388,
2012/11/17 23:28:13.083,-8.0329660610743,,,
2012/11/17 23:29:21.223,,-8.8459363960821,,
2012/11/17 23:35:46.653,,,-8.2835405259552,
2012/11/17 23:36:36.636,-8.1331765650635,,,
2012/11/17 23:37:46.964,,-8.9459870185613,,
2012/11/17 23:44:23.443,,,-8.3880689350372,
2012/11/17 23:45:24.364,-8.2335610130265,,,
2012/11/17 23:46:27.473,,-9.0546301136372,,
2012/11/17 23:52:44.046,,,-8.492385179272,
2012/11/17 23:53:33.811,-8.3337306654254,,,
2012/11/17 23:55:27.669,,-9.1589837143582,,
2012/11/18 00:01:35.055,,,-8.5968088884269,
2012/11/18 00:01:40.086,-8.4380081384385,,,
2012/11/18 00:05:12.818,,-9.2595948858069,,
2012/11/18 00:11:01.829,,,-8.7035916564809,
2012/11/18 00:11:05.985,-8.5383716053448,,,
2012/11/18 00:13:23.358,,-9.3637873341685,,
2012/11/18 00:19:14.338,-8.642766055051,,,
2012/11/18 00:19:53.056,,,-8.8039225288149,
2012/11/18 00:21:47.023,,-9.4640139080146,,
2012/11/18 00:27:14.484,,,-8.9059143698888,
2012/11/18 00:28:13.327,-8.7431601033819,,,
2012/11/18 00:30:24.793,,-9.5722839017989,,
2012/11/18 00:35:47.226,,,-9.0063557996908,
2012/11/18 00:36:01.554,-8.8432134817278,,,
2012/11/18 00:38:49.661,,-9.6724481926993,,
2012/11/18 00:45:04.812,,,-9.1191462106096,
2012/11/18 00:45:19.031,-8.9518619102321,,,
2012/11/18 00:47:58.935,,-9.7768238557383,,
2012/11/18 00:53:56.259,,,-9.2195792789052,
2012/11/18 00:54:18.571,-9.0522282322921,,,
2012/11/18 00:56:12.429,,-9.8768719591541,,
2012/11/18 01:02:46.939,,,-9.3219376388595,
2012/11/18 01:02:59.189,-9.160803442649,,,
2012/11/18 01:05:21.594,,-9.9791509980588,,
2012/11/18 01:11:07.324,-9.2608810473486,,,
2012/11/18 01:11:19.464,,,-9.4262811142951,
2012/11/18 01:13:36.947,,-10.081089291208,,
2012/11/18 01:19:58.551,-9.3693165985183,,,
2012/11/18 01:20:29.066,,,-9.5289681664676,
2012/11/18 01:22:18.986,,-10.185450401948,,
2012/11/18 01:28:35.337,,,-9.6370290442013,
2012/11/18 01:29:16.024,-9.4779521426039,,,
2012/11/18 01:30:57.850,,-10.28565728195,,
2012/11/18 01:38:02.328,,,-9.7448617067108,
2012/11/18 01:38:07.469,-9.5780154463752,,,
2012/11/18 01:39:41.967,,-10.387464992213,,
2012/11/18 01:46:59.243,-9.6783784359913,,,
2012/11/18 01:46:59.352,,,-9.8461856313706,
2012/11/18 01:48:00.274,,-10.490263248642,,
2012/11/18 01:54:40.909,,,-9.9502838116799,
2012/11/18 01:55:38.002,-9.7827950354761,,,
2012/11/18 01:56:57.407,,-10.590295132929,,
2012/11/18 02:03:05.559,,,-10.050442086815,
2012/11/18 02:04:03.636,-9.8829468012516,,,
2012/11/18 02:06:06.791,,-10.698827259741,,
2012/11/18 02:12:01.052,-9.9872008186233,,,
2012/11/18 02:12:59.020,,,-10.156224030343,
2012/11/18 02:14:30.456,,-10.799027815098,,
2012/11/18 02:20:46.811,,,-10.259467244161,
2012/11/18 02:20:52.061,-10.095529388345,,,
2012/11/18 02:23:21.572,,-10.903129534445,,
2012/11/18 02:30:05.265,,,-10.371928654284,
2012/11/18 02:30:36.765,-10.198790939124,,,
2012/11/18 02:32:21.435,,-11.003653062717,,
2012/11/18 02:38:36.914,-10.300038214889,,,
2012/11/18 02:39:22.742,,,-10.472756301472,
2012/11/18 02:41:12.662,,-11.10775857267,,
2012/11/18 02:46:57.955,-10.408586416712,,,
2012/11/18 02:48:23.266,,,-10.577139347831,
2012/11/18 02:49:33.375,,-11.207833087897,,
2012/11/18 02:56:20.245,,,-10.681015225579,
2012/11/18 02:56:40.588,-10.517199124264,,,
2012/11/18 02:58:19.134,,-11.307976764024,,
2012/11/18 03:05:01.957,,,-10.789679923181,
2012/11/18 03:05:34.441,-10.632709528414,,,
2012/11/18 03:06:42.799,,-11.411984617326,,
2012/11/18 03:14:28.949,,,-10.890012103965,
2012/11/18 03:14:44.262,-10.734072728248,,,
2012/11/18 03:15:15.761,,-11.516242166973,,
2012/11/18 03:22:26.255,,,-10.990028146889,
2012/11/18 03:24:09.065,-10.838478041048,,,
2012/11/18 03:24:42.752,,-11.620912723413,,
2012/11/18 03:30:49.916,,,-11.090178274484,
2012/11/18 03:32:25.727,-10.938601970887,,,
2012/11/18 03:33:18.664,,-11.725039957614,,
2012/11/18 03:40:10.565,,,-11.198810227745,
2012/11/18 03:40:22.814,-11.038700443612,,,
2012/11/18 03:42:43.250,,-11.825094500388,,
2012/11/18 03:47:56.496,,,-11.298856751599,
2012/11/18 03:49:31.214,-11.138944282778,,,
2012/11/18 03:51:06.916,,-11.926950003379,,
2012/11/18 03:57:13.317,,,-11.399205753481,
2012/11/18 03:57:28.629,-11.242959259791,,,
2012/11/18 04:00:16.518,,-12.041698327949,,
2012/11/18 04:05:47.154,,,-11.503665964659,
2012/11/18 04:06:01.373,-11.347299825978,,,
2012/11/18 04:09:34.323,,-12.149965070146,,
2012/11/18 04:14:16.398,,,-11.607719626104,
2012/11/18 04:15:10.210,-11.44989536308,,,
2012/11/18 04:18:34.519,,-12.250197439336,,
2012/11/18 04:23:02.264,,,-11.707917253207,
2012/11/18 04:24:01.325,-11.560034465545,,,
2012/11/18 04:27:15.679,,-12.358282359305,,
2012/11/18 04:31:17.721,,,-11.81202278893,
2012/11/18 04:32:35.267,-11.664137452908,,,
2012/11/18 04:36:34.357,,-12.462618961052,,
2012/11/18 04:40:26.339,,,-11.912612317876,
2012/11/18 04:41:08.119,-11.764278161351,,,
2012/11/18 04:45:42.866,,-12.566872134336,,
2012/11/18 04:48:51.098,,,-12.016646272713,
2012/11/18 04:50:23.628,-11.868691427164,,,
2012/11/18 04:53:41.922,,-12.667008861395,,
2012/11/18 04:56:57.264,,,-12.116690237645,
2012/11/18 04:58:41.059,-11.970892432099,,,
2012/11/18 05:02:51.415,,-12.771218616138,,
2012/11/18 05:06:09.819,,,-12.217013377832,
2012/11/18 05:07:23.099,-12.072989837538,,,
2012/11/18 05:11:13.003,,-12.877127250078,,
2012/11/18 05:14:21.016,,,-12.320971684646,
2012/11/18 05:16:14.108,-12.185221437901,,,
2012/11/18 05:20:58.151,,-12.988553695678,,
2012/11/18 05:22:57.258,,,-12.421249205555,
2012/11/18 05:25:31.692,-12.293768089529,,,
2012/11/18 05:30:34.982,,-13.092054713062,,
2012/11/18 05:31:45.200,,,-12.525619515901,
2012/11/18 05:34:31.995,-12.394011366967,,,
2012/11/18 05:39:15.928,,-13.204379887157,,
2012/11/18 05:40:08.756,,,-12.629774323859,
2012/11/18 05:43:23.003,-12.501367041073,,,
2012/11/18 05:48:34.281,,-13.312467919194,,
2012/11/18 05:48:42.484,,,-12.733730328378,
2012/11/18 05:51:37.372,-12.60243153035,,,
2012/11/18 05:57:50.774,,,-12.83441457673,
2012/11/18 05:58:10.133,,-13.420918245013,,
2012/11/18 06:00:19.303,-12.703817572864,,,
2012/11/18 06:06:50.313,,,-12.946057768375,
2012/11/18 06:07:28.157,,-13.529742151943,,
2012/11/18 06:08:53.468,-12.804470228558,,,
2012/11/18 06:15:59.697,,,-13.048296068791,
2012/11/18 06:16:09.869,,-13.636342159243,,
2012/11/18 06:17:17.134,-12.906472644792,,,
2012/11/18 06:24:15.594,,,-13.15107877698,
2012/11/18 06:25:32.044,,-13.737741695248,,
2012/11/18 06:25:41.122,-13.010737157968,,,
2012/11/18 06:33:14.911,,,-13.255466814766,
2012/11/18 06:34:11.019,,-13.837792207654,,
2012/11/18 06:35:12.050,-13.110977604512,,,
2012/11/18 06:42:15.325,,,-13.363512900795,
2012/11/18 06:42:49.997,,-13.94165610221,,
2012/11/18 06:43:23.575,-13.218985056299,,,
2012/11/18 06:51:25.037,,-14.045860333158,,
2012/11/18 06:51:44.396,,,-13.472133109471,
2012/11/18 06:52:59.536,-13.327492900662,,,
2012/11/18 07:00:06.421,,,-13.572271537302,
2012/11/18 07:00:34.858,,-14.145967032554,,
2012/11/18 07:01:59.076,-13.427585939503,,,
2012/11/18 07:09:14.711,,,-13.688436283435,
2012/11/18 07:09:47.414,,-14.254097739986,,
2012/11/18 07:09:56.492,-13.53167179932,,,
2012/11/18 07:18:43.782,,-14.362092223492,,
2012/11/18 07:18:55.922,-13.631821541733,,,
2012/11/18 07:18:59.969,,,-13.793050461512,
2012/11/18 07:27:29.646,-13.74392346591,,,
2012/11/18 07:27:52.942,,-14.462199510275,,
2012/11/18 07:28:06.286,,,-13.905555822551,
2012/11/18 07:36:43.184,,-14.5703471726,,
2012/11/18 07:37:00.465,,,-14.010898677144,
2012/11/18 07:37:15.777,-13.848253725867,,,
2012/11/18 07:45:43.708,,-14.670423036443,,
2012/11/18 07:46:05.036,-13.952530642181,,,
2012/11/18 07:46:27.458,,,-14.113954968866,
2012/11/18 07:54:25.858,,-14.774511896589,,
2012/11/18 07:54:47.186,-14.054519404279,,,
2012/11/18 07:55:00.420,,,-14.218262504766,
2012/11/18 08:03:29.226,-14.158497546123,,,
2012/11/18 08:03:34.257,,-14.877551192103,,
2012/11/18 08:03:59.741,,,-14.322501355961,
2012/11/18 08:12:16.844,,-14.98627150065,,
2012/11/18 08:12:19.907,-14.26885268847,,,
2012/11/18 08:12:51.406,,,-14.42451697742,
2012/11/18 08:21:10.916,-14.36927332417,,,
2012/11/18 08:21:59.696,,,-14.527975652286,
2012/11/18 08:22:01.883,,-15.086789491076,,
2012/11/18 08:30:11.214,-14.477109226966,,,
2012/11/18 08:30:59.994,,,-14.63646012834,
2012/11/18 08:31:02.072,,-15.186865787992,,
2012/11/18 08:37:48.067,,-15.29005431836,,
2012/11/18 08:39:19.722,-14.577239910946,,,
2012/11/18 08:40:05.440,,,-14.747419601835,
2012/11/18 08:47:53.669,-14.681410393366,,,
2012/11/18 08:48:52.730,,-15.396089600835,,
2012/11/18 08:49:15.152,,,-14.847680619869,
2012/11/18 08:56:37.787,-14.785256720534,,,
2012/11/18 08:57:43.958,,-15.498593580035,,
2012/11/18 08:58:09.333,,,-14.951452201762,
2012/11/18 09:05:01.562,-14.885273664501,,,
2012/11/18 09:06:25.998,,-15.602338779856,,
2012/11/18 09:06:32.998,,,-15.052974298187,
2012/11/18 09:14:35.445,-14.997645923578,,,
2012/11/18 09:15:17.226,,-15.702700105311,,
2012/11/18 09:15:24.335,,,-15.155618159764,
2012/11/18 09:23:51.608,,,-15.25568875164,
2012/11/18 09:24:02.764,-15.106103899669,,,
2012/11/18 09:24:52.747,,-15.810650087122,,
2012/11/18 09:32:44.910,-15.213934197442,,,
2012/11/18 09:32:57.160,,,-15.359849535036,
2012/11/18 09:33:43.862,,-15.91467573169,,
2012/11/18 09:41:39.965,,,-15.467874763033,
2012/11/18 09:42:11.465,-15.314474486434,,,
2012/11/18 09:42:53.355,,-16.014825182515,,
2012/11/18 09:50:17.084,-15.421940984187,,,
2012/11/18 09:50:30.209,,,-15.571973896276,
2012/11/18 09:51:43.489,,-16.134924811086,,
2012/11/18 09:59:44.733,-15.526054780392,,,
2012/11/18 09:59:59.061,,,-15.67629135556,
2012/11/18 10:01:47.012,,-16.243248236348,,
2012/11/18 10:08:21.960,,,-15.784174118976,
2012/11/18 10:08:53.460,-15.630309715861,,,
2012/11/18 10:12:07.708,,-16.354641690358,,
2012/11/18 10:17:17.016,-15.732852314379,,,
2012/11/18 10:17:57.703,,,-15.884764166952,
2012/11/18 10:21:44.434,,-16.459869959053,,
2012/11/18 10:26:00.035,-15.842470802429,,,
2012/11/18 10:27:15.284,,,-15.996617832069,
2012/11/18 10:30:17.390,,-16.559954775645,,
2012/11/18 10:35:35.994,-15.946764269354,,,
2012/11/18 10:36:15.588,,,-16.096943162463,
2012/11/18 10:38:31.977,,-16.663255992784,,
2012/11/18 10:44:17.816,-16.054639356577,,,
2012/11/18 10:44:48.331,,,-16.197005371717,
2012/11/18 10:47:22.876,,-16.763279026565,,
2012/11/18 10:53:03.684,,,-16.304601431718,
2012/11/18 10:53:08.825,-16.158838398457,,,
2012/11/18 10:57:12.947,,-16.871528651703,,
2012/11/18 11:02:21.489,,,-16.408944917104,
2012/11/18 11:02:35.708,-16.261791552604,,,
2012/11/18 11:05:59.471,,-16.975440235247,,
2012/11/18 11:10:24.046,-16.370528288201,,,
2012/11/18 11:11:03.858,,,-16.516662878533,
2012/11/18 11:14:58.902,,-17.080620136377,,
2012/11/18 11:19:50.820,-16.471926761491,,,
2012/11/18 11:20:13.241,,,-16.616776597371,
2012/11/18 11:23:40.940,,-17.18309158156,,
2012/11/18 11:29:00.308,-16.575165396833,,,
2012/11/18 11:29:16.714,,,-16.721041112311,
2012/11/18 11:32:58.741,,-17.283096123108,,
2012/11/18 11:37:54.706,,,-16.822053753186,
2012/11/18 11:38:18.112,-16.691355966751,,,
2012/11/18 11:41:32.359,,-17.385059306781,,
2012/11/18 11:46:18.262,,,-16.927230815332,
2012/11/18 11:46:51.074,-16.795127992771,,,
2012/11/18 11:50:32.118,,-17.490934006999,,
2012/11/18 11:55:18.896,,,-17.036995616755,
2012/11/18 11:56:08.879,-16.895436339681,,,
2012/11/18 11:59:49.705,,-17.597389193538,,
2012/11/18 12:04:50.920,-16.997305631341,,,
2012/11/18 12:05:13.232,,,-17.145890297912,
2012/11/18 12:08:59.307,,-17.699139729654,,
2012/11/18 12:12:48.335,-17.102958311003,,,
2012/11/18 12:14:21.850,,,-17.253670048171,
2012/11/18 12:17:32.160,,-17.80274530494,,
2012/11/18 12:22:05.812,-17.206094981139,,,
2012/11/18 12:23:22.045,,,-17.357655208228,
2012/11/18 12:26:16.165,,-17.90686068016,,
2012/11/18 12:31:06.113,-17.314207688071,,,
2012/11/18 12:32:07.252,,,-17.457873832988,
2012/11/18 12:35:50.156,,-18.009434405667,,
2012/11/18 12:40:14.621,-17.423439988603,,,
2012/11/18 12:40:27.965,,,-17.561640132137,
2012/11/18 12:43:49.650,,-18.110455354053,,
2012/11/18 12:49:19.302,,,-17.665461204067,
2012/11/18 12:49:33.520,-17.525482786889,,,
2012/11/18 12:53:14.674,,-18.222365974075,,
2012/11/18 12:57:57.186,-17.633199038328,,,
2012/11/18 12:58:19.717,,,-17.76547399416,
2012/11/18 13:03:44.119,,-18.326498904057,,
2012/11/18 13:06:39.116,-17.735206467788,,,
2012/11/18 13:07:01.429,,,-17.869624987235,
2012/11/18 13:11:50.612,,-18.430145485602,,
2012/11/18 13:15:52.875,-17.843093343024,,,
2012/11/18 13:16:19.234,,,-17.970946962974,
2012/11/18 13:21:17.277,,-18.530154839657,,
2012/11/18 13:24:48.802,-17.950874356351,,,
2012/11/18 13:25:17.238,,,-18.077666194937,
2012/11/18 13:31:11.496,,-18.654387385842,,
2012/11/18 13:33:52.385,,,-18.181178217058,
2012/11/18 13:34:42.259,-18.055038633339,,,
2012/11/18 13:41:51.004,,-18.758475344342,,
2012/11/18 13:43:21.456,,,-18.281266916216,
2012/11/18 13:43:42.783,-18.158104234514,,,
2012/11/18 13:50:43.981,,-18.862444295177,,
2012/11/18 13:52:00.324,-18.258976103628,,,
2012/11/18 13:52:19.683,,,-18.385068075502,
2012/11/18 13:59:50.412,,-18.966252109748,,
2012/11/18 14:01:25.239,,,-18.489213530102,
2012/11/18 14:01:42.410,-18.359009041101,,,
2012/11/18 14:10:01.701,,,-18.592772304026,
2012/11/18 14:10:21.060,,-19.070510300569,,
2012/11/18 14:10:49.606,-18.462727329697,,,
2012/11/18 14:18:45.381,,-19.173706620844,,
2012/11/18 14:19:46.303,,,-18.693277334854,
2012/11/18 14:20:09.818,-18.574536882783,,,
2012/11/18 14:29:39.102,,,-18.79690313273,
2012/11/18 14:30:12.680,-18.675073560032,,,
2012/11/18 14:30:45.273,,-19.283596446487,,
2012/11/18 14:39:07.844,,,-18.900637304843,
2012/11/18 14:40:02.641,,-19.385974336017,,
2012/11/18 14:40:04.719,-18.778619270873,,,
2012/11/18 14:49:28.430,,,-19.005113333231,
2012/11/18 14:49:29.524,-18.890048927178,,,
2012/11/18 14:51:00.195,,-19.489921708586,,
2012/11/18 14:59:27.907,-18.990454114251,,,
2012/11/18 14:59:32.063,,,-19.113225902198,
2012/11/18 15:01:39.374,,-19.598102008952,,
2012/11/18 15:09:03.759,-19.091461218836,,,
2012/11/18 15:09:25.196,,,-19.216268032468,
2012/11/18 15:13:02.631,,-19.705796945638,,
2012/11/18 15:18:30.205,-19.193479721125,,,
2012/11/18 15:19:30.251,,,-19.316569467886,
2012/11/18 15:23:24.199,,-19.813501857717,,
2012/11/18 15:29:45.799,-19.300520740443,,,
2012/11/18 15:29:58.923,,,-19.418456066045,
2012/11/18 15:35:16.434,,-19.92173864257,,
2012/11/18 15:40:19.727,,,-19.520284834665,
2012/11/18 15:40:21.805,-19.40167037111,,,
2012/11/18 15:47:42.253,,-20.041515935186,,
2012/11/18 15:51:39.265,-19.509784660545,,,
2012/11/18 15:51:43.312,,,-19.620500087026,
2012/11/18 15:59:56.587,,-20.141579844175,,
2012/11/18 16:01:20.039,,,-19.727747032489,
2012/11/18 16:03:03.835,-19.625673385548,,,
2012/11/18 16:12:09.281,,-20.250296824922,,
2012/11/18 16:13:37.655,,,-19.836078535037,
2012/11/18 16:15:03.076,-19.729319850394,,,
2012/11/18 16:24:18.582,,-20.352050933932,,
2012/11/18 16:25:28.908,,,-19.939817452243,
2012/11/18 16:25:33.939,-19.833445290243,,,
2012/11/18 16:36:07.976,,,-20.040016694321,
2012/11/18 16:36:18.147,,-20.465032725475,,
2012/11/18 16:37:33.396,-19.940413339747,,,
2012/11/18 16:47:41.185,,,-20.143176225878,
2012/11/18 16:49:03.762,,-20.56888002151,,
2012/11/18 16:49:33.293,-20.045419012857,,,
2012/11/18 16:59:58.801,,,-20.244740987732,
2012/11/18 17:01:42.706,-20.149008992049,,,
2012/11/18 17:02:59.924,,-20.669251025844,,
2012/11/18 17:12:25.604,,,-20.355409764969,
2012/11/18 17:13:33.962,-20.252364073112,,,
2012/11/18 17:16:12.664,,-20.769956197389,,
2012/11/18 17:26:01.088,-20.360524157585,,,
2012/11/18 17:26:05.244,,,-20.459203843876,
2012/11/18 17:29:41.912,,-20.87256774405,,
2012/11/18 17:40:15.512,-20.472549050271,,,
2012/11/18 17:40:28.747,,,-20.563718377865,
2012/11/18 17:44:06.400,,-20.976193751596,,
2012/11/18 17:51:07.379,,,-20.666578914196,
2012/11/18 17:54:03.361,-20.574016670237,,,
2012/11/18 17:57:09.624,,-21.079501615775,,
2012/11/18 18:05:58.993,,,-20.770669324039,
2012/11/18 18:07:15.445,-20.684548350069,,,
2012/11/18 18:11:42.098,,-21.183375818835,,
2012/11/18 18:19:55.701,,,-20.874669449793,
2012/11/18 18:22:06.948,-20.790740005445,,,
2012/11/18 18:26:24.301,,-21.287006911877,,
